72.00,-0.99,290
72.00,-0.99,288
72.00,-0.99,308
72.00,-0.99,317
72.00,-0.99,316
72.00,-0.99,312
72.00,-0.99,317
72.00,-0.99,311
72.00,-0.99,309
72.00,-0.99,306
72.00,-0.99,300
72.00,-0.99,309
72.00,-0.99,314
72.00,-0.99,315
72.00,-0.99,319
72.00,-0.99,323
72.00,-0.99,326
72.00,-0.99,329
72.00,-0.99,326
72.00,-0.99,315
72.00,-0.99,302
72.00,-0.99,302
72.00,-0.99,305
72.00,-0.99,320
72.00,-0.99,327
72.00,-0.99,329
72.00,-0.99,319
72.00,-0.99,318
72.00,-0.99,327
72.00,-0.99,333
72.00,-0.99,323
72.00,-0.99,319
72.00,-0.99,326
72.00,-0.99,327
72.00,-0.99,326
72.00,-0.99,323
72.00,-0.99,306
72.00,-0.99,304
72.00,-0.99,306
72.00,-0.99,307
72.00,-0.99,309
72.00,-0.99,311
72.00,-0.99,312
72.00,-0.99,305
72.00,-0.99,300
72.00,-0.99,300
72.00,-0.99,300
72.00,-0.99,301
72.00,-0.99,301
72.00,-0.99,303
72.00,-0.99,307
72.00,-0.99,311
72.00,-0.99,308
72.00,-0.99,304
72.00,-0.99,294
72.00,-0.99,287
72.00,-0.99,301
72.00,-0.99,306
72.00,-0.99,317
72.00,-0.99,345
72.00,-0.99,380
72.00,-0.99,408
72.00,-0.99,431
72.00,0.49,459
72.00,0.49,467
72.00,0.49,452
72.00,0.49,414
72.00,0.49,373
72.00,0.49,330
72.00,0.49,310
72.00,0.49,300
72.00,0.49,298
72.00,0.49,300
72.00,0.49,293
72.00,0.49,298
72.00,0.49,319
72.00,0.49,334
72.00,0.49,333
72.00,0.49,330
72.00,0.49,324
72.00,0.49,311
72.00,0.49,303
72.00,0.49,300
72.00,0.49,301
72.00,0.49,307
72.00,0.49,319
72.00,0.49,323
72.00,0.49,313
72.00,0.49,304
72.00,0.49,305
72.00,0.49,310
72.00,0.49,317
72.00,0.49,320
72.00,0.49,320
72.00,0.49,319
72.00,0.49,310
72.00,0.49,305
72.00,0.49,309
72.00,0.49,317
72.00,0.49,317
72.00,0.49,318
72.00,0.49,316
72.00,0.49,321
72.00,0.49,330
72.00,0.49,328
72.00,0.49,330
72.00,0.49,319
72.00,0.49,318
72.00,0.49,324
72.00,0.49,325
72.00,0.49,323
72.00,0.49,326
72.00,0.49,324
72.00,0.49,323
72.00,0.49,320
72.00,0.49,331
72.00,0.49,335
