72.00,1.10,171
72.00,1.10,169
72.00,1.10,153
72.00,1.10,122
72.00,1.10,78
72.00,1.10,35
72.00,1.10,3
72.00,1.10,-19
72.00,1.10,-32
72.00,1.10,-34
72.00,1.10,-25
72.00,1.10,-13
72.00,1.10,-6
72.00,1.10,-3
72.00,1.10,1
72.00,1.10,13
72.00,1.10,32
72.00,1.10,54
72.00,1.07,74
72.00,1.07,89
72.00,1.07,98
72.00,1.07,100
72.00,1.07,95
72.00,1.07,86
72.00,1.07,77
72.00,1.07,65
72.00,1.07,57
72.00,1.07,56
72.00,1.07,60
72.00,1.13,65
